category_name,brand_name,month,trends_index,raw_index,batch,scale_factor,stitch_flag
Men's Clothing (Male Only),Cotton On,2021-08-01,43.0,43.0,0,1.0,
Men's Clothing (Male Only),Cotton On,2021-09-01,58.5,58.5,0,1.0,
Men's Clothing (Male Only),Cotton On,2021-10-01,52.6,52.6,0,1.0,
Men's Clothing (Male Only),Cotton On,2021-11-01,66.75,66.75,0,1.0,
Men's Clothing (Male Only),Cotton On,2021-12-01,31.5,31.5,0,1.0,
Men's Clothing (Male Only),Cotton On,2022-01-01,25.8,25.8,0,1.0,
Men's Clothing (Male Only),Cotton On,2022-02-01,59.25,59.25,0,1.0,
Men's Clothing (Male Only),Cotton On,2022-03-01,72.0,72.0,0,1.0,
Men's Clothing (Male Only),Cotton On,2022-04-01,76.25,76.25,0,1.0,
Men's Clothing (Male Only),Cotton On,2022-05-01,68.2,68.2,0,1.0,
Men's Clothing (Male Only),Cotton On,2022-06-01,64.0,64.0,0,1.0,
Men's Clothing (Male Only),Cotton On,2022-07-01,56.0,56.0,0,1.0,
Men's Clothing (Male Only),Cotton On,2022-08-01,56.5,56.5,0,1.0,
Men's Clothing (Male Only),Cotton On,2022-09-01,36.5,36.5,0,1.0,
Men's Clothing (Male Only),Cotton On,2022-10-01,54.2,54.2,0,1.0,
Men's Clothing (Male Only),Cotton On,2022-11-01,81.5,81.5,0,1.0,
Men's Clothing (Male Only),Cotton On,2022-12-01,80.75,80.75,0,1.0,
Men's Clothing (Male Only),Cotton On,2023-01-01,50.2,50.2,0,1.0,
Men's Clothing (Male Only),Cotton On,2023-02-01,49.0,49.0,0,1.0,
Men's Clothing (Male Only),Cotton On,2023-03-01,59.25,59.25,0,1.0,
Men's Clothing (Male Only),Cotton On,2023-04-01,61.0,61.0,0,1.0,
Men's Clothing (Male Only),Cotton On,2023-05-01,59.5,59.5,0,1.0,
Men's Clothing (Male Only),Cotton On,2023-06-01,56.75,56.75,0,1.0,
Men's Clothing (Male Only),Cotton On,2023-07-01,47.6,47.6,0,1.0,
Men's Clothing (Male Only),Cotton On,2023-08-01,50.25,50.25,0,1.0,
Men's Clothing (Male Only),Cotton On,2023-09-01,64.0,64.0,0,1.0,
Men's Clothing (Male Only),Cotton On,2023-10-01,61.8,61.8,0,1.0,
Men's Clothing (Male Only),Cotton On,2023-11-01,75.5,75.5,0,1.0,
Men's Clothing (Male Only),Cotton On,2023-12-01,66.6,66.6,0,1.0,
Men's Clothing (Male Only),Cotton On,2024-01-01,38.0,38.0,0,1.0,
Men's Clothing (Male Only),Cotton On,2024-02-01,41.0,41.0,0,1.0,
